Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Fri, Apr 5, 2019",8:00p,Houston Rockets,120,New York Knicks,96,Houston Rockets,"18,055"
"Fri, Apr 5, 2019",8:00p,Indiana Pacers,97,Boston Celtics,117,Boston Celtics,"17,371"
"Fri, Apr 5, 2019",8:00p,Minnesota Timberwolves,111,Miami Heat,109,Minnesota Timberwolves,"17,763"
"Fri, Apr 5, 2019",8:00p,Oklahoma City Thunder,123,Detroit Pistons,110,Oklahoma City Thunder,"18,203"
"Fri, Apr 5, 2019",8:30p,Dallas Mavericks,112,Memphis Grizzlies,122,Memphis Grizzlies,"20,111"
"Fri, Apr 5, 2019",9:00p,Utah Jazz,119,Sacramento Kings,98,Utah Jazz,"18,306"
"Fri, Apr 5, 2019",10:00p,Phoenix Suns,133,New Orleans Pelicans,126,Phoenix Suns,"16,410"
"Fri, Apr 5, 2019",10:30p,Denver Nuggets,119,Portland Trail Blazers,110,Denver Nuggets,"19,928"
"Fri, Apr 5, 2019",10:30p,Golden State Warriors,120,Cleveland Cavaliers,114,Golden State Warriors,"19,596"
"Fri, Apr 5, 2019",10:30p,Los Angeles Clippers,117,Los Angeles Lakers,122,Los Angeles Lakers,"17,910"
"Sat, Apr 6, 2019",5:00p,Milwaukee Bucks,128,Brooklyn Nets,133,Brooklyn Nets,"18,116"
"Sat, Apr 6, 2019",8:00p,Chicago Bulls,96,Philadelphia 76ers,116,Philadelphia 76ers,"21,059"
"Sun, Apr 7, 2019",12:00p,Toronto Raptors,117,Miami Heat,109,Toronto Raptors,"19,800"
"Sun, Apr 7, 2019",3:00p,Cleveland Cavaliers,90,San Antonio Spurs,112,San Antonio Spurs,"19,432"
"Sun, Apr 7, 2019",3:30p,Minnesota Timberwolves,126,Oklahoma City Thunder,132,Oklahoma City Thunder,"18,978"
"Sun, Apr 7, 2019",4:00p,Detroit Pistons,91,Charlotte Hornets,104,Charlotte Hornets,"19,871"
"Sun, Apr 7, 2019",5:00p,Indiana Pacers,96,Brooklyn Nets,108,Brooklyn Nets,"16,197"
"Sun, Apr 7, 2019",6:00p,Memphis Grizzlies,127,Dallas Mavericks,129,Dallas Mavericks,"16,744"
"Sun, Apr 7, 2019",7:00p,Houston Rockets,149,Phoenix Suns,113,Houston Rockets,"18,055"
"Sun, Apr 7, 2019",7:00p,Milwaukee Bucks,115,Atlanta Hawks,107,Milwaukee Bucks,"17,775"
"Sun, Apr 7, 2019",7:30p,Boston Celtics,108,Orlando Magic,116,Orlando Magic,"18,624"
"Sun, Apr 7, 2019",7:30p,New York Knicks,113,Washington Wizards,110,New York Knicks,"19,812"
"Sun, Apr 7, 2019",8:30p,Golden State Warriors,131,Los Angeles Clippers,104,Golden State Warriors,"19,596"
"Sun, Apr 7, 2019",9:00p,Portland Trail Blazers,115,Denver Nuggets,108,Portland Trail Blazers,"19,890"
"Sun, Apr 7, 2019",9:00p,Sacramento Kings,129,New Orleans Pelicans,133,New Orleans Pelicans,"17,583"
"Sun, Apr 7, 2019",9:30p,Los Angeles Lakers,113,Utah Jazz,109,Los Angeles Lakers,"18,997"
"Tue, Apr 9, 2019",7:00p,Cleveland Cavaliers,97,Charlotte Hornets,124,Charlotte Hornets,"19,432"
"Tue, Apr 9, 2019",7:00p,Detroit Pistons,100,Memphis Grizzlies,93,Detroit Pistons,"19,802"
"Tue, Apr 9, 2019",7:00p,Washington Wizards,110,Boston Celtics,116,Boston Celtics,"20,409"
"Tue, Apr 9, 2019",7:30p,Miami Heat,122,Philadelphia 76ers,99,Miami Heat,"20,153"
"Tue, Apr 9, 2019",8:00p,Chicago Bulls,86,New York Knicks,96,New York Knicks,"21,350"
"Tue, Apr 9, 2019",8:00p,Minnesota Timberwolves,100,Toronto Raptors,120,Toronto Raptors,"16,119"
"Tue, Apr 9, 2019",8:00p,New Orleans Pelicans,103,Golden State Warriors,112,Golden State Warriors,"17,090"
"Tue, Apr 9, 2019",8:30p,Dallas Mavericks,120,Phoenix Suns,109,Dallas Mavericks,"21,041"
"Tue, Apr 9, 2019",9:00p,Utah Jazz,118,Denver Nuggets,108,Utah Jazz,"18,306"
"Tue, Apr 9, 2019",9:30p,Oklahoma City Thunder,112,Houston Rockets,111,Oklahoma City Thunder,"18,203"
"Tue, Apr 9, 2019",10:30p,Los Angeles Lakers,101,Portland Trail Blazers,104,Portland Trail Blazers,"18,997"
"Wed, Apr 10, 2019",8:00p,Atlanta Hawks,134,Indiana Pacers,135,Indiana Pacers,"17,143"
"Wed, Apr 10, 2019",8:00p,Brooklyn Nets,113,Miami Heat,94,Brooklyn Nets,"17,732"
"Wed, Apr 10, 2019",8:00p,Charlotte Hornets,114,Orlando Magic,122,Orlando Magic,"17,719"
"Wed, Apr 10, 2019",8:00p,Memphis Grizzlies,132,Golden State Warriors,117,Memphis Grizzlies,"17,794"
"Wed, Apr 10, 2019",8:00p,Milwaukee Bucks,116,Oklahoma City Thunder,127,Oklahoma City Thunder,"18,082"
"Wed, Apr 10, 2019",8:00p,New York Knicks,89,Detroit Pistons,115,Detroit Pistons,"19,812"
"Wed, Apr 10, 2019",8:00p,Philadelphia 76ers,125,Chicago Bulls,109,Philadelphia 76ers,"20,197"
"Wed, Apr 10, 2019",8:00p,San Antonio Spurs,105,Dallas Mavericks,94,San Antonio Spurs,"18,629"
"Wed, Apr 10, 2019",10:30p,Denver Nuggets,99,Minnesota Timberwolves,95,Denver Nuggets,"16,332"
"Wed, Apr 10, 2019",10:30p,Los Angeles Clippers,143,Utah Jazz,137,Los Angeles Clippers,"17,655"
"Wed, Apr 10, 2019",10:30p,Portland Trail Blazers,136,Sacramento Kings,131,Portland Trail Blazers,"19,814"
"Sat, Apr 13, 2019",2:30p,Philadelphia 76ers,102,Brooklyn Nets,111,Brooklyn Nets,"20,437"
"Sat, Apr 13, 2019",5:00p,Toronto Raptors,101,Orlando Magic,104,Orlando Magic,"19,937"
"Sat, Apr 13, 2019",8:00p,Golden State Warriors,121,Los Angeles Clippers,104,Golden State Warriors,"19,596"
"Sat, Apr 13, 2019",10:30p,Denver Nuggets,96,San Antonio Spurs,101,San Antonio Spurs,"19,520"
"Sun, Apr 14, 2019",1:00p,Boston Celtics,84,Indiana Pacers,74,Boston Celtics,"18,624"
"Sun, Apr 14, 2019",3:30p,Portland Trail Blazers,104,Oklahoma City Thunder,99,Portland Trail Blazers,"19,886"
"Sun, Apr 14, 2019",7:00p,Milwaukee Bucks,121,Detroit Pistons,86,Milwaukee Bucks,"17,529"
"Sun, Apr 14, 2019",9:30p,Houston Rockets,122,Utah Jazz,90,Houston Rockets,"18,055"
"Mon, Apr 15, 2019",8:00p,Philadelphia 76ers,145,Brooklyn Nets,123,Philadelphia 76ers,"20,591"
"Mon, Apr 15, 2019",10:30p,Golden State Warriors,131,Los Angeles Clippers,135,Los Angeles Clippers,"19,596"
"Tue, Apr 16, 2019",8:00p,Toronto Raptors,111,Orlando Magic,82,Toronto Raptors,"19,964"
"Tue, Apr 16, 2019",9:00p,Denver Nuggets,114,San Antonio Spurs,105,Denver Nuggets,"19,520"
"Tue, Apr 16, 2019",10:30p,Portland Trail Blazers,114,Oklahoma City Thunder,94,Portland Trail Blazers,"20,041"
"Wed, Apr 17, 2019",7:00p,Boston Celtics,99,Indiana Pacers,91,Boston Celtics,"18,624"
"Wed, Apr 17, 2019",8:00p,Milwaukee Bucks,120,Detroit Pistons,99,Milwaukee Bucks,"17,513"
"Wed, Apr 17, 2019",9:30p,Houston Rockets,118,Utah Jazz,98,Houston Rockets,"18,055"
"Thu, Apr 18, 2019",8:00p,Brooklyn Nets,115,Philadelphia 76ers,131,Philadelphia 76ers,"17,732"
"Thu, Apr 18, 2019",9:00p,San Antonio Spurs,118,Denver Nuggets,108,San Antonio Spurs,"18,354"
"Thu, Apr 18, 2019",10:30p,Los Angeles Clippers,105,Golden State Warriors,132,Golden State Warriors,"19,068"
"Fri, Apr 19, 2019",7:00p,Orlando Magic,93,Toronto Raptors,98,Toronto Raptors,"19,367"
"Fri, Apr 19, 2019",8:30p,Indiana Pacers,96,Boston Celtics,104,Boston Celtics,"17,923"
"Fri, Apr 19, 2019",9:30p,Oklahoma City Thunder,120,Portland Trail Blazers,108,Oklahoma City Thunder,"18,203"
"Sat, Apr 20, 2019",3:00p,Brooklyn Nets,108,Philadelphia 76ers,112,Philadelphia 76ers,"17,732"
"Sat, Apr 20, 2019",5:30p,San Antonio Spurs,103,Denver Nuggets,117,Denver Nuggets,"18,354"
"Sat, Apr 20, 2019",8:00p,Detroit Pistons,103,Milwaukee Bucks,119,Milwaukee Bucks,"20,520"
"Sat, Apr 20, 2019",10:30p,Utah Jazz,101,Houston Rockets,104,Houston Rockets,"18,306"
"Sun, Apr 21, 2019",1:00p,Indiana Pacers,106,Boston Celtics,110,Boston Celtics,"17,923"
"Sun, Apr 21, 2019",3:30p,Los Angeles Clippers,105,Golden State Warriors,113,Golden State Warriors,"19,068"
"Sun, Apr 21, 2019",7:00p,Orlando Magic,85,Toronto Raptors,107,Toronto Raptors,"19,087"
"Sun, Apr 21, 2019",9:30p,Oklahoma City Thunder,98,Portland Trail Blazers,111,Portland Trail Blazers,"18,203"
"Mon, Apr 22, 2019",8:00p,Detroit Pistons,104,Milwaukee Bucks,127,Milwaukee Bucks,"20,332"
"Mon, Apr 22, 2019",10:30p,Utah Jazz,107,Houston Rockets,91,Utah Jazz,"18,306"
"Tue, Apr 23, 2019",7:00p,Toronto Raptors,115,Orlando Magic,96,Toronto Raptors,"19,800"
"Tue, Apr 23, 2019",8:00p,Philadelphia 76ers,122,Brooklyn Nets,100,Philadelphia 76ers,"20,595"
"Tue, Apr 23, 2019",9:30p,Denver Nuggets,108,San Antonio Spurs,90,Denver Nuggets,"19,520"
"Tue, Apr 23, 2019",10:30p,Portland Trail Blazers,118,Oklahoma City Thunder,115,Portland Trail Blazers,"20,241"
"Wed, Apr 24, 2019",8:00p,Houston Rockets,100,Utah Jazz,93,Houston Rockets,"18,055"
"Wed, Apr 24, 2019",10:30p,Golden State Warriors,121,Los Angeles Clippers,129,Los Angeles Clippers,"19,596"
"Thu, Apr 25, 2019",8:00p,San Antonio Spurs,120,Denver Nuggets,103,San Antonio Spurs,"18,354"
"Fri, Apr 26, 2019",10:00p,Los Angeles Clippers,110,Golden State Warriors,129,Golden State Warriors,"19,068"
"Sat, Apr 27, 2019",7:30p,Toronto Raptors,108,Philadelphia 76ers,95,Toronto Raptors,"19,800"
"Sat, Apr 27, 2019",10:00p,Denver Nuggets,90,San Antonio Spurs,86,Denver Nuggets,"19,725"
"Sun, Apr 28, 2019",1:00p,Milwaukee Bucks,90,Boston Celtics,112,Boston Celtics,"17,561"
"Sun, Apr 28, 2019",3:30p,Golden State Warriors,104,Houston Rockets,100,Golden State Warriors,"19,596"
"Mon, Apr 29, 2019",8:00p,Toronto Raptors,89,Philadelphia 76ers,94,Philadelphia 76ers,"19,800"
"Mon, Apr 29, 2019",10:30p,Denver Nuggets,121,Portland Trail Blazers,113,Denver Nuggets,"19,520"
"Tue, Apr 30, 2019",8:00p,Milwaukee Bucks,123,Boston Celtics,102,Milwaukee Bucks,"17,536"
"Tue, Apr 30, 2019",10:30p,Golden State Warriors,115,Houston Rockets,109,Golden State Warriors,"19,596"
"Wed, May 1, 2019",9:00p,Denver Nuggets,90,Portland Trail Blazers,97,Portland Trail Blazers,"19,520"
"Thu, May 2, 2019",8:00p,Philadelphia 76ers,116,Toronto Raptors,95,Philadelphia 76ers,"20,658"
"Fri, May 3, 2019",8:00p,Boston Celtics,116,Milwaukee Bucks,123,Milwaukee Bucks,"18,624"
"Fri, May 3, 2019",10:30p,Portland Trail Blazers,140,Denver Nuggets,137,Portland Trail Blazers,"20,193"
"Sat, May 4, 2019",8:30p,Houston Rockets,126,Golden State Warriors,121,Houston Rockets,"18,169"
"Sun, May 5, 2019",3:30p,Philadelphia 76ers,96,Toronto Raptors,101,Toronto Raptors,"20,639"
"Sun, May 5, 2019",7:00p,Portland Trail Blazers,112,Denver Nuggets,116,Denver Nuggets,"20,146"
"Mon, May 6, 2019",7:00p,Boston Celtics,101,Milwaukee Bucks,113,Milwaukee Bucks,"18,624"
"Mon, May 6, 2019",9:30p,Houston Rockets,112,Golden State Warriors,108,Houston Rockets,"18,055"
"Tue, May 7, 2019",8:00p,Toronto Raptors,125,Philadelphia 76ers,89,Toronto Raptors,"20,287"
"Tue, May 7, 2019",10:30p,Denver Nuggets,124,Portland Trail Blazers,98,Denver Nuggets,"19,520"
"Wed, May 8, 2019",8:00p,Milwaukee Bucks,116,Boston Celtics,91,Milwaukee Bucks,"17,701"
"Wed, May 8, 2019",10:30p,Golden State Warriors,104,Houston Rockets,99,Golden State Warriors,"19,596"
"Thu, May 9, 2019",8:00p,Philadelphia 76ers,112,Toronto Raptors,101,Philadelphia 76ers,"20,525"
"Thu, May 9, 2019",10:30p,Portland Trail Blazers,119,Denver Nuggets,108,Portland Trail Blazers,"20,022"
"Fri, May 10, 2019",9:00p,Houston Rockets,113,Golden State Warriors,118,Golden State Warriors,"18,055"
"Sun, May 12, 2019",3:30p,Denver Nuggets,96,Portland Trail Blazers,100,Portland Trail Blazers,"19,725"
"Sun, May 12, 2019",7:00p,Toronto Raptors,92,Philadelphia 76ers,90,Toronto Raptors,"20,917"
"Tue, May 14, 2019",9:00p,Golden State Warriors,116,Portland Trail Blazers,94,Golden State Warriors,"19,596"
"Wed, May 15, 2019",8:30p,Milwaukee Bucks,108,Toronto Raptors,100,Milwaukee Bucks,"17,345"
"Thu, May 16, 2019",9:00p,Golden State Warriors,114,Portland Trail Blazers,111,Golden State Warriors,"19,596"
"Fri, May 17, 2019",8:30p,Milwaukee Bucks,125,Toronto Raptors,103,Milwaukee Bucks,"17,570"
"Sat, May 18, 2019",9:00p,Portland Trail Blazers,99,Golden State Warriors,110,Golden State Warriors,"20,214"
"Sun, May 19, 2019",7:00p,Toronto Raptors,118,Milwaukee Bucks,112,Toronto Raptors,"19,923"
"Mon, May 20, 2019",9:00p,Portland Trail Blazers,117,Golden State Warriors,119,Golden State Warriors,"20,064"
"Tue, May 21, 2019",8:30p,Toronto Raptors,120,Milwaukee Bucks,102,Toronto Raptors,"20,237"
"Thu, May 23, 2019",8:30p,Milwaukee Bucks,99,Toronto Raptors,105,Toronto Raptors,"17,384"
"Sat, May 25, 2019",8:30p,Toronto Raptors,100,Milwaukee Bucks,94,Toronto Raptors,"20,478"
"Thu, May 30, 2019",9:00p,Toronto Raptors,118,Golden State Warriors,109,Toronto Raptors,"19,983"
"Sun, Jun 2, 2019",8:00p,Toronto Raptors,104,Golden State Warriors,109,Golden State Warriors,"20,014"
"Wed, Jun 5, 2019",9:00p,Golden State Warriors,109,Toronto Raptors,123,Toronto Raptors,"19,596"
"Fri, Jun 7, 2019",9:00p,Golden State Warriors,92,Toronto Raptors,105,Toronto Raptors,"19,596"
"Mon, Jun 10, 2019",9:00p,Toronto Raptors,105,Golden State Warriors,106,Golden State Warriors,"20,144"
"Thu, Jun 13, 2019",9:00p,Golden State Warriors,110,Toronto Raptors,114,Toronto Raptors,"19,596"
