Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Fri, Apr 8, 2016",8:00p,New Orleans Pelicans,110,Los Angeles Lakers,102,New Orleans Pelicans,"18,607"
"Fri, Apr 8, 2016",8:30p,Dallas Mavericks,103,Memphis Grizzlies,93,Dallas Mavericks,"20,211"
"Fri, Apr 8, 2016",9:00p,Denver Nuggets,102,San Antonio Spurs,98,Denver Nuggets,"16,347"
"Fri, Apr 8, 2016",9:00p,Utah Jazz,99,Los Angeles Clippers,102,Los Angeles Clippers,"19,911"
"Sat, Apr 9, 2016",7:00p,New Orleans Pelicans,100,Phoenix Suns,121,Phoenix Suns,"16,932"
"Sat, Apr 9, 2016",7:30p,Atlanta Hawks,118,Boston Celtics,107,Atlanta Hawks,"19,257"
"Sat, Apr 9, 2016",8:00p,Memphis Grizzlies,99,Golden State Warriors,100,Golden State Warriors,"18,119"
"Sat, Apr 9, 2016",8:30p,Chicago Bulls,105,Cleveland Cavaliers,102,Chicago Bulls,"22,186"
"Sat, Apr 9, 2016",10:30p,Portland Trail Blazers,105,Minnesota Timberwolves,106,Minnesota Timberwolves,"19,733"
"Sat, Apr 9, 2016",10:30p,Sacramento Kings,114,Oklahoma City Thunder,112,Sacramento Kings,"17,317"
"Sun, Apr 10, 2016",12:00p,Washington Wizards,113,Charlotte Hornets,98,Washington Wizards,"19,187"
"Sun, Apr 10, 2016",3:30p,Houston Rockets,130,Los Angeles Lakers,110,Houston Rockets,"18,442"
"Sun, Apr 10, 2016",3:30p,Los Angeles Clippers,98,Dallas Mavericks,91,Los Angeles Clippers,"19,170"
"Sun, Apr 10, 2016",5:00p,Denver Nuggets,84,Utah Jazz,100,Utah Jazz,"16,172"
"Sun, Apr 10, 2016",5:00p,Philadelphia 76ers,108,Milwaukee Bucks,109,Milwaukee Bucks,"16,267"
"Sun, Apr 10, 2016",6:00p,Indiana Pacers,129,Brooklyn Nets,105,Indiana Pacers,"18,165"
"Sun, Apr 10, 2016",6:00p,Miami Heat,118,Orlando Magic,96,Miami Heat,"19,913"
"Sun, Apr 10, 2016",7:00p,San Antonio Spurs,86,Golden State Warriors,92,Golden State Warriors,"18,658"
"Sun, Apr 10, 2016",7:30p,New York Knicks,89,Toronto Raptors,93,Toronto Raptors,"19,812"
"Mon, Apr 11, 2016",7:00p,Cleveland Cavaliers,109,Atlanta Hawks,94,Cleveland Cavaliers,"20,562"
"Mon, Apr 11, 2016",7:00p,Orlando Magic,107,Milwaukee Bucks,98,Orlando Magic,"18,374"
"Mon, Apr 11, 2016",7:30p,Boston Celtics,100,Charlotte Hornets,114,Charlotte Hornets,"18,624"
"Mon, Apr 11, 2016",7:30p,Brooklyn Nets,111,Washington Wizards,120,Washington Wizards,"14,653"
"Mon, Apr 11, 2016",8:00p,Minnesota Timberwolves,105,Houston Rockets,129,Houston Rockets,"14,983"
"Mon, Apr 11, 2016",8:00p,New Orleans Pelicans,116,Chicago Bulls,121,Chicago Bulls,"16,867"
"Mon, Apr 11, 2016",8:00p,Oklahoma City Thunder,112,Los Angeles Lakers,79,Oklahoma City Thunder,"18,203"
"Mon, Apr 11, 2016",9:00p,Utah Jazz,92,Dallas Mavericks,101,Dallas Mavericks,"19,911"
"Mon, Apr 11, 2016",10:00p,Phoenix Suns,101,Sacramento Kings,105,Sacramento Kings,"17,288"
"Tue, Apr 12, 2016",7:00p,Indiana Pacers,102,New York Knicks,90,Indiana Pacers,"17,906"
"Tue, Apr 12, 2016",7:30p,Detroit Pistons,93,Miami Heat,99,Miami Heat,"18,575"
"Tue, Apr 12, 2016",7:30p,Toronto Raptors,122,Philadelphia 76ers,98,Toronto Raptors,"19,800"
"Tue, Apr 12, 2016",8:00p,San Antonio Spurs,102,Oklahoma City Thunder,98,San Antonio Spurs,"18,765"
"Tue, Apr 12, 2016",10:30p,Los Angeles Clippers,110,Memphis Grizzlies,84,Los Angeles Clippers,"19,147"
"Wed, Apr 13, 2016",8:00p,Boston Celtics,98,Miami Heat,88,Boston Celtics,"18,624"
"Wed, Apr 13, 2016",8:00p,Brooklyn Nets,96,Toronto Raptors,103,Toronto Raptors,"16,517"
"Wed, Apr 13, 2016",8:00p,Chicago Bulls,115,Philadelphia 76ers,105,Chicago Bulls,"21,777"
"Wed, Apr 13, 2016",8:00p,Charlotte Hornets,117,Orlando Magic,103,Charlotte Hornets,"17,372"
"Wed, Apr 13, 2016",8:00p,Cleveland Cavaliers,110,Detroit Pistons,112,Detroit Pistons,"20,562"
"Wed, Apr 13, 2016",8:00p,Dallas Mavericks,91,San Antonio Spurs,96,San Antonio Spurs,"20,346"
"Wed, Apr 13, 2016",8:00p,Houston Rockets,116,Sacramento Kings,81,Houston Rockets,"18,311"
"Wed, Apr 13, 2016",8:00p,Milwaukee Bucks,92,Indiana Pacers,97,Indiana Pacers,"16,569"
"Wed, Apr 13, 2016",8:00p,Minnesota Timberwolves,144,New Orleans Pelicans,109,Minnesota Timberwolves,"14,889"
"Wed, Apr 13, 2016",8:00p,Washington Wizards,109,Atlanta Hawks,98,Washington Wizards,"17,399"
"Wed, Apr 13, 2016",10:30p,Golden State Warriors,125,Memphis Grizzlies,104,Golden State Warriors,"19,596"
"Wed, Apr 13, 2016",10:30p,Los Angeles Lakers,101,Utah Jazz,96,Los Angeles Lakers,"18,997"
"Wed, Apr 13, 2016",10:30p,Phoenix Suns,114,Los Angeles Clippers,105,Phoenix Suns,"18,055"
"Wed, Apr 13, 2016",10:30p,Portland Trail Blazers,107,Denver Nuggets,99,Portland Trail Blazers,"19,571"
"Sat, Apr 16, 2016",12:30p,Toronto Raptors,90,Indiana Pacers,100,Indiana Pacers,"19,800"
"Sat, Apr 16, 2016",3:30p,Golden State Warriors,104,Houston Rockets,78,Golden State Warriors,"19,596"
"Sat, Apr 16, 2016",7:00p,Atlanta Hawks,102,Boston Celtics,101,Atlanta Hawks,"18,980"
"Sat, Apr 16, 2016",9:30p,Oklahoma City Thunder,108,Dallas Mavericks,70,Oklahoma City Thunder,"18,203"
"Sun, Apr 17, 2016",3:00p,Cleveland Cavaliers,106,Detroit Pistons,101,Cleveland Cavaliers,"20,562"
"Sun, Apr 17, 2016",5:30p,Miami Heat,123,Charlotte Hornets,91,Miami Heat,"19,600"
"Sun, Apr 17, 2016",8:00p,San Antonio Spurs,106,Memphis Grizzlies,74,San Antonio Spurs,"18,418"
"Sun, Apr 17, 2016",10:30p,Los Angeles Clippers,115,Portland Trail Blazers,95,Los Angeles Clippers,"19,122"
"Mon, Apr 18, 2016",7:00p,Toronto Raptors,98,Indiana Pacers,87,Toronto Raptors,"19,800"
"Mon, Apr 18, 2016",8:00p,Oklahoma City Thunder,84,Dallas Mavericks,85,Dallas Mavericks,"18,203"
"Mon, Apr 18, 2016",10:30p,Golden State Warriors,115,Houston Rockets,106,Golden State Warriors,"19,596"
"Tue, Apr 19, 2016",7:00p,Atlanta Hawks,89,Boston Celtics,72,Atlanta Hawks,"18,972"
"Tue, Apr 19, 2016",9:30p,San Antonio Spurs,94,Memphis Grizzlies,68,San Antonio Spurs,"18,418"
"Wed, Apr 20, 2016",7:00p,Miami Heat,115,Charlotte Hornets,103,Miami Heat,"19,650"
"Wed, Apr 20, 2016",8:00p,Cleveland Cavaliers,107,Detroit Pistons,90,Cleveland Cavaliers,"20,562"
"Wed, Apr 20, 2016",10:30p,Los Angeles Clippers,102,Portland Trail Blazers,81,Los Angeles Clippers,"19,127"
"Thu, Apr 21, 2016",7:00p,Dallas Mavericks,102,Oklahoma City Thunder,131,Oklahoma City Thunder,"20,150"
"Thu, Apr 21, 2016",7:30p,Indiana Pacers,85,Toronto Raptors,101,Toronto Raptors,"18,165"
"Thu, Apr 21, 2016",9:30p,Houston Rockets,97,Golden State Warriors,96,Houston Rockets,"18,200"
"Fri, Apr 22, 2016",7:00p,Detroit Pistons,91,Cleveland Cavaliers,101,Cleveland Cavaliers,"21,584"
"Fri, Apr 22, 2016",8:00p,Boston Celtics,111,Atlanta Hawks,103,Boston Celtics,"18,624"
"Fri, Apr 22, 2016",9:30p,Memphis Grizzlies,87,San Antonio Spurs,96,San Antonio Spurs,"18,119"
"Sat, Apr 23, 2016",3:00p,Indiana Pacers,100,Toronto Raptors,83,Indiana Pacers,"18,165"
"Sat, Apr 23, 2016",5:30p,Charlotte Hornets,96,Miami Heat,80,Charlotte Hornets,"19,604"
"Sat, Apr 23, 2016",8:00p,Dallas Mavericks,108,Oklahoma City Thunder,119,Oklahoma City Thunder,"20,516"
"Sat, Apr 23, 2016",10:30p,Portland Trail Blazers,96,Los Angeles Clippers,88,Portland Trail Blazers,"19,761"
"Sun, Apr 24, 2016",1:00p,Memphis Grizzlies,95,San Antonio Spurs,116,San Antonio Spurs,"18,119"
"Sun, Apr 24, 2016",3:30p,Houston Rockets,94,Golden State Warriors,121,Golden State Warriors,"18,200"
"Sun, Apr 24, 2016",6:00p,Boston Celtics,104,Atlanta Hawks,95,Boston Celtics,"18,624"
"Sun, Apr 24, 2016",8:30p,Detroit Pistons,98,Cleveland Cavaliers,100,Cleveland Cavaliers,"21,584"
"Mon, Apr 25, 2016",7:00p,Charlotte Hornets,89,Miami Heat,85,Charlotte Hornets,"19,156"
"Mon, Apr 25, 2016",8:00p,Oklahoma City Thunder,118,Dallas Mavericks,104,Oklahoma City Thunder,"18,203"
"Mon, Apr 25, 2016",10:30p,Portland Trail Blazers,98,Los Angeles Clippers,84,Portland Trail Blazers,"19,607"
"Tue, Apr 26, 2016",6:00p,Toronto Raptors,102,Indiana Pacers,99,Toronto Raptors,"19,800"
"Tue, Apr 26, 2016",8:30p,Atlanta Hawks,110,Boston Celtics,83,Atlanta Hawks,"18,987"
"Wed, Apr 27, 2016",8:00p,Miami Heat,88,Charlotte Hornets,90,Charlotte Hornets,"19,685"
"Wed, Apr 27, 2016",10:00p,Los Angeles Clippers,98,Portland Trail Blazers,108,Portland Trail Blazers,"19,060"
"Wed, Apr 27, 2016",10:30p,Golden State Warriors,114,Houston Rockets,81,Golden State Warriors,"19,596"
"Thu, Apr 28, 2016",8:00p,Boston Celtics,92,Atlanta Hawks,104,Atlanta Hawks,"18,624"
"Fri, Apr 29, 2016",7:30p,Indiana Pacers,101,Toronto Raptors,83,Indiana Pacers,"18,165"
"Fri, Apr 29, 2016",8:00p,Charlotte Hornets,90,Miami Heat,97,Miami Heat,"19,636"
"Fri, Apr 29, 2016",10:30p,Portland Trail Blazers,106,Los Angeles Clippers,103,Portland Trail Blazers,"19,768"
"Sat, Apr 30, 2016",8:30p,San Antonio Spurs,124,Oklahoma City Thunder,92,San Antonio Spurs,"18,418"
"Sun, May 1, 2016",1:00p,Miami Heat,106,Charlotte Hornets,73,Miami Heat,"19,868"
"Sun, May 1, 2016",3:30p,Golden State Warriors,118,Portland Trail Blazers,106,Golden State Warriors,"19,596"
"Sun, May 1, 2016",8:00p,Toronto Raptors,89,Indiana Pacers,84,Toronto Raptors,"20,669"
"Mon, May 2, 2016",7:00p,Cleveland Cavaliers,104,Atlanta Hawks,93,Cleveland Cavaliers,"20,562"
"Mon, May 2, 2016",9:30p,San Antonio Spurs,97,Oklahoma City Thunder,98,Oklahoma City Thunder,"18,418"
"Tue, May 3, 2016",8:00p,Toronto Raptors,96,Miami Heat,102,Miami Heat,"19,800"
"Tue, May 3, 2016",10:30p,Golden State Warriors,110,Portland Trail Blazers,99,Golden State Warriors,"19,596"
"Wed, May 4, 2016",8:00p,Cleveland Cavaliers,123,Atlanta Hawks,98,Cleveland Cavaliers,"20,562"
"Thu, May 5, 2016",8:00p,Toronto Raptors,96,Miami Heat,92,Toronto Raptors,"20,906"
"Fri, May 6, 2016",7:00p,Atlanta Hawks,108,Cleveland Cavaliers,121,Cleveland Cavaliers,"19,089"
"Fri, May 6, 2016",9:30p,Oklahoma City Thunder,96,San Antonio Spurs,100,San Antonio Spurs,"18,203"
"Sat, May 7, 2016",5:00p,Miami Heat,91,Toronto Raptors,95,Toronto Raptors,"19,675"
"Sat, May 7, 2016",8:30p,Portland Trail Blazers,120,Golden State Warriors,108,Portland Trail Blazers,"19,673"
"Sun, May 8, 2016",3:30p,Atlanta Hawks,99,Cleveland Cavaliers,100,Cleveland Cavaliers,"19,031"
"Sun, May 8, 2016",8:00p,Oklahoma City Thunder,111,San Antonio Spurs,97,Oklahoma City Thunder,"18,203"
"Mon, May 9, 2016",8:00p,Miami Heat,94,Toronto Raptors,87,Miami Heat,"19,600"
"Mon, May 9, 2016",10:30p,Portland Trail Blazers,125,Golden State Warriors,132,Golden State Warriors,"19,583"
"Tue, May 10, 2016",8:00p,San Antonio Spurs,91,Oklahoma City Thunder,95,Oklahoma City Thunder,"18,418"
"Wed, May 11, 2016",8:00p,Toronto Raptors,99,Miami Heat,91,Toronto Raptors,"20,155"
"Wed, May 11, 2016",10:30p,Golden State Warriors,125,Portland Trail Blazers,121,Golden State Warriors,"19,596"
"Thu, May 12, 2016",8:30p,Oklahoma City Thunder,113,San Antonio Spurs,99,Oklahoma City Thunder,"18,203"
"Fri, May 13, 2016",8:00p,Miami Heat,103,Toronto Raptors,91,Miami Heat,"19,757"
"Sun, May 15, 2016",3:30p,Toronto Raptors,116,Miami Heat,89,Toronto Raptors,"20,257"
"Mon, May 16, 2016",9:00p,Golden State Warriors,102,Oklahoma City Thunder,108,Oklahoma City Thunder,"19,596"
"Tue, May 17, 2016",8:30p,Cleveland Cavaliers,115,Toronto Raptors,84,Cleveland Cavaliers,"20,562"
"Wed, May 18, 2016",9:00p,Golden State Warriors,118,Oklahoma City Thunder,91,Golden State Warriors,"19,596"
"Thu, May 19, 2016",8:30p,Cleveland Cavaliers,108,Toronto Raptors,89,Cleveland Cavaliers,"20,562"
"Sat, May 21, 2016",8:30p,Toronto Raptors,99,Cleveland Cavaliers,84,Toronto Raptors,"20,207"
"Sun, May 22, 2016",8:00p,Oklahoma City Thunder,133,Golden State Warriors,105,Oklahoma City Thunder,"18,203"
"Mon, May 23, 2016",8:30p,Toronto Raptors,105,Cleveland Cavaliers,99,Toronto Raptors,"20,367"
"Tue, May 24, 2016",9:00p,Oklahoma City Thunder,118,Golden State Warriors,94,Oklahoma City Thunder,"18,203"
"Wed, May 25, 2016",8:30p,Cleveland Cavaliers,116,Toronto Raptors,78,Cleveland Cavaliers,"20,562"
"Thu, May 26, 2016",9:00p,Golden State Warriors,120,Oklahoma City Thunder,111,Golden State Warriors,"19,596"
"Fri, May 27, 2016",8:30p,Toronto Raptors,87,Cleveland Cavaliers,113,Cleveland Cavaliers,"20,605"
"Sat, May 28, 2016",9:00p,Oklahoma City Thunder,101,Golden State Warriors,108,Golden State Warriors,"18,203"
"Mon, May 30, 2016",9:00p,Golden State Warriors,96,Oklahoma City Thunder,88,Golden State Warriors,"19,596"
"Thu, Jun 2, 2016",9:00p,Golden State Warriors,104,Cleveland Cavaliers,89,Golden State Warriors,"19,596"
"Sun, Jun 5, 2016",8:00p,Golden State Warriors,110,Cleveland Cavaliers,77,Golden State Warriors,"19,596"
"Wed, Jun 8, 2016",9:00p,Cleveland Cavaliers,120,Golden State Warriors,90,Cleveland Cavaliers,"20,562"
"Fri, Jun 10, 2016",9:00p,Cleveland Cavaliers,97,Golden State Warriors,108,Golden State Warriors,"20,562"
"Mon, Jun 13, 2016",9:00p,Golden State Warriors,97,Cleveland Cavaliers,112,Cleveland Cavaliers,"19,596"
"Thu, Jun 16, 2016",9:00p,Cleveland Cavaliers,115,Golden State Warriors,101,Cleveland Cavaliers,"20,562"
"Sun, Jun 19, 2016",8:00p,Golden State Warriors,89,Cleveland Cavaliers,93,Cleveland Cavaliers,"19,596"
